Año;Mes de choque;Rango horario;Cantidad de lesionados;Lugar del accidente;Coordenada X;Coordenada Y
2016;Agosto;12:00 a 17:59;2;ESTANISLAO LOPEZ Y LUIS CARBALLO;5438124,12;6357316,44
2016;Octubre;12:00 a 17:59;1;J B JUSTO Y WILDE;5430831,09;6358334,29
2016;Julio;12:00 a 17:59;1;MATIENZO Y SAN LORENZO;5435008,32;6356320,04
2016;Noviembre;12:00 a 17:59;1;PROVINCIAS UNIDAS Y SAN LORENZO;5433326,37;6356253,66
2016;Abril;12:00 a 17:59;1;NECOCHEA Y ZEBALLOS;5441435,85;6353754,56
2016;Diciembre;12:00 a 17:59;1;CABILDO Y MELINCUE;5439477,36;6348222,33
2016;Abril;12:00 a 17:59;1;26 DE AGOSTO Y JUAN PABLO II;5434236.939999986;6362903.330000074
2016;Abril;12:00 a 17:59;2;CONSTITUCION Y SAAVEDRA;5436276,95;6352166,56
2016;Enero;12:00 a 17:59;1;RUEDA Y SARMIENTO;5439763,29;6352245,29
2016;Julio;12:00 a 17:59;1;9 DE JULIO Y SAN NICOLAS;5436957,71;6354814,26
2016;FEBRERO;12:00 a 17:59;1;PELLEGRINI Y VERA MUJICA;5437388,39;6354326,66
2016;Junio;12:00 a 17:59;1;27 DE FEBRERO Y CARRASCO OMAR;5437534,105;6353102,32
2016;Octubre;12:00 a 17:59;1;CHUBUT 6800;5433260,49;6355029,92
2016;Julio;12:00 a 17:59;1;LAPRIDA Y SEGUI;5439946,28;6351278,63
2016;Junio;12:00 a 17:59;1;CASILDA Y ROUILLON;5434275,64;6356889,62
2016;Noviembre;12:00 a 17:59;2;ALEM Y RUEDA;5440685,56;6352055,28
2016;Enero;12:00 a 17:59;1;CIRCUNVALACION Y EUDURO CARRASCO;5435382,987;6363179,013
2016;FEBRERO;12:00 a 17:59;1;BAIGORRIA 2100;5433497,2;6360794,34
2016;marzo;12:00 a 17:59;1;MOLINA Y SUPERI;5434077,66;6360468,44
2016;Agosto;12:00 a 17:59;2;AVELLANEDA Y SABIN;5436721,2;6356903,32
2016;Julio;12:00 a 17:59;1;SUIPACHA Y URQUIZA;5437970,45;6355865,03
2016;marzo;12:00 a 17:59;1;COCHABAMBA Y SARMIENTO;5440051,15;6353646,13
2016;Abril;12:00 a 17:59;1;SANCHEZ DE LORIA 149 BIS;5431510.088445263;6356836.431644032
2016;Enero;12:00 a 17:59;1;ALVAREZ CONDARCO Y EVA PERON;5429210,38;6357175,54
2016;Octubre;12:00 a 17:59;1;LEJARZA Y ROUILLON;5434442,26;6352699,81
2016;Diciembre;12:00 a 17:59;1;AVELLANEDA Y BATLLE Y ORDOÑEZ;5435576,95;6347887,9
2016;Agosto;12:00 a 17:59;1;DONADO Y MORRISON;5431949,22;6357250,87
2016;Septiembre;12:00 a 17:59;1;MORENO Y SANTA FE;5439193,25;6355369,62
2016;Octubre;12:00 a 17:59;1;BELGRANO Y ROTONDA DE LA FLUVIAL;5441261,29;6354614,44
2016;Diciembre;12:00 a 17:59;1;PERU Y VELEZ SARSFIELD;5433404,33;6357200,51
2016;Diciembre;12:00 a 17:59;1;ENTRE RIOS Y VIRASORO;5439527,33;6352426,53
2016;Julio;12:00 a 17:59;1;REP DEL SALVADOR Y RUEDA;5433343,39;6353115,65
2016;Julio;12:00 a 17:59;1;MARIANO MORENO Y URQUIZA;5439240,83;6355603,89
2016;Julio;12:00 a 17:59;1;AVELLANEDA Y LA VIA;5436732,97;6356834,83
2016;marzo;12:00 a 17:59;1;CALLAO Y SAAVEDRA;5437551,75;6351903,27
2016;Abril;12:00 a 17:59;1;AMENABAR Y ITALIA;5438827,21;6352304,73
2016;Enero;12:00 a 17:59;1;GARAY Y PTE PERON;5433813,055;6352746
2016;Enero;12:00 a 17:59;1;J B JUSTO Y JUAN PABLO II;5432353,01;6358393,15
2016;FEBRERO;12:00 a 17:59;1;CALLAO Y DE LA CIERVA;5437248,43;6350438,76
2016;Abril;12:00 a 17:59;1;FRAGA Y GARAY;5433695,7;6352741,51
2016;Enero;12:00 a 17:59;1;P L FUNES Y VELEZ SARSFIELD;5434361,88;6357239,6
2016;Agosto;12:00 a 17:59;1;CHICLANA Y RONDEAU;5435448,32;6359820,3
2016;Diciembre;12:00 a 17:59;2;CENTENARIO Y PARAGUAY;5438822,85;6348542,41
2016;Agosto;12:00 a 17:59;1;ALVEAR Y MONTEVIDEO;5438558,99;6354217,07
2016;Septiembre;12:00 a 17:59;2;ESTEBAN DE LUCA Y GRANDOLI;5441238,27;6349673,45
2016;Noviembre;12:00 a 17:59;1;FRANCIA Y TUCUMAN;5437869,33;6356020,78
2016;Noviembre;12:00 a 17:59;1;PTE PERON 4500;5435501,86;6353609,06
2016;Abril;12:00 a 17:59;1;27 DE FEBRERO Y OVIDIO LAGOS;5437678,633;6353069,527
2016;Abril;12:00 a 17:59;1;CARRIEGO Y MARCOS PAZ;5435496,42;6355461,27
2016;Abril;12:00 a 17:59;1;LIMA Y PELLEGRINI;5435859,24;6354641,93
2016;Agosto;12:00 a 17:59;1;GARIBALDI Y MITRE;5439293,43;6350615,56
2016;Septiembre;12:00 a 17:59;1;BRASIL Y WHITE;5432715,89;6355469,97
2016;Octubre;12:00 a 17:59;2;JORGE NEWBERY 7900;5431397,33;6359144,25
2016;Octubre;12:00 a 17:59;1;ESTEBAN DE LUCA Y SARMIENTO;5439322,6;6349592,6
2016;Diciembre;12:00 a 17:59;1;COLOMBIA Y MENDOZA;5433029,82;6355608,42
2016;Noviembre;12:00 a 17:59;1;CONSTITUCION Y SAN JUAN;5436914,34;6355249,56
2016;Abril;12:00 a 17:59;1;MARIANO MORENO 5300;5439358,931;6356242,871
2016;Junio;12:00 a 17:59;1;MONTEVIDEO Y SUIPACHA;5437667,7;6354400,8
2016;Junio;12:00 a 17:59;1;GONZALEZ DEL SOLAR Y JUAN JOSE PASO;5431041,4;6357748,395
2016;marzo;12:00 a 17:59;2;GORRITI Y LINIERS;5434604,27;6357434,34
2016;FEBRERO;12:00 a 17:59;1;J B JUSTO Y PROVINCIAS UNIDAS;5433223,54;6358427,33
2016;Septiembre;12:00 a 17:59;1;MARIANO CABAL Y PELAYO;5434275,81;6357943,61
2016;Octubre;12:00 a 17:59;1;CALLAO Y MENDOZA;5438155,55;6354831,68
2016;Octubre;12:00 a 17:59;1;SANTA MATILDE Y SEGUI;5436060,54;6352078,3
2016;Octubre;12:00 a 17:59;1;GUATEMALA Y WHITE;5432929,33;6355478,87
2016;Diciembre;12:00 a 17:59;1;CERRITO Y CORRIENTES;5439580,34;6353344,5
2016;Junio;12:00 a 17:59;1;CAFFERATA Y SALTA;5437414,67;6356386,46
2016;FEBRERO;12:00 a 17:59;2;RUI BARBOSA 800;5439545,94;6348354,41
2016;Abril;12:00 a 17:59;1;ALBERT SABIN Y JOSE INGENIEROS;5435406,2;6358275,94
2016;Agosto;12:00 a 17:59;1;24 DE SETIEMBRE Y SAN NICOLAS;5436353,37;6351884,63
2016;Septiembre;12:00 a 17:59;1;ROSARIO;;
2016;Octubre;12:00 a 17:59;1;1331 Y NICOLAS LAGUNA;5432238,76;6361608,26
2016;Julio;12:00 a 17:59;1;27 DE FEBRERO Y OVIDIO LAGOS;5437678,63;6353069,53
2016;Agosto;12:00 a 17:59;1;OROÑO Y URIBURU;5437809,62;6349972,48
2016;Agosto;12:00 a 17:59;1;COCHABAMBA Y OROÑO;5438635,51;6353938,16
2016;Octubre;12:00 a 17:59;1;GARZON 1400;5434016,44;6355152,24
2016;Noviembre;12:00 a 17:59;1;FLODUARDO GRANDOLI Y NICOLAS LAGUNA;5432241,47;6361530,38
2016;Junio;12:00 a 17:59;1;BALCARCE Y SANTA FE;5439066,22;6355395,71
2016;Noviembre;12:00 a 17:59;1;AREVALO Y PROVINCIAS UNIDAS;5433308,2;6356683,1
2016;Abril;12:00 a 17:59;1;ACEVEDO Y FRANCIA;5436714,84;6350765,1
2016;Julio;12:00 a 17:59;1;PELLEGRINI Y VERA MUJICA;5437388,39;6354326,66
2016;Julio;12:00 a 17:59;2;2106 Y BATTLE ORDOÑEZ;5435765,42;6347894,45
2016;Noviembre;12:00 a 17:59;2;AVELLANEDA Y VELEZ SARSFIELD;5436814,5;6357347,34
2016;Noviembre;12:00 a 17:59;1;RONDEAU 585;5435632,88;6358988,55
2016;Enero;12:00 a 17:59;1;NTRA SRA DEL ROSARIO Y CASTRO BARROS;5441163,25;6349122,87
2016;marzo;12:00 a 17:59;1;CHUBUT Y ROUILLON;5434349,76;6355057,99
2016;Agosto;12:00 a 17:59;1;BALCARCE Y ZEBALLOS;5438839,68;6354292,48
2016;Septiembre;12:00 a 17:59;1;URQUIZA 3200;5437712,62;6355933,53
2016;Septiembre;12:00 a 17:59;1;OCAMPO Y SAN NICOLAS;5436668,05;6353412,81
2016;Septiembre;12:00 a 17:59;1;RIOBAMBA Y SERVANDO BAYO;5435600,64;6354032,66
2016;Julio;12:00 a 17:59;1;COULIN Y FRANCIA;5436726,95;6350479,87
2016;Julio;12:00 a 17:59;1;BALCARCE Y SALTA;5439194,93;6356019,63
2016;Julio;12:00 a 17:59;1;SANTIAGO;;
2016;Noviembre;12:00 a 17:59;1;AVELLANEDA Y BIEDMA;5435691,17;6351887,13
2016;Enero;12:00 a 17:59;1;AVELLANEDA Y MOSCONI;5435634,503;6350829,713
2016;Enero;12:00 a 17:59;1;BIEDMA Y RODRIGUEZ;5437600;6351495,07
2016;Enero;12:00 a 17:59;1;PTE ROCA Y SANTA FE;5439704,4;6355264,68
2016;Junio;12:00 a 17:59;1;GARIBALDI Y OVIDIO LAGOS;5437275,527;6351031,207
2016;marzo;12:00 a 17:59;1;MARIANO MORENO Y SEGUI;5438416,83;6351592,91
2016;Septiembre;12:00 a 17:59;1;DORREGO Y RIOJA;5439263,1;6355065,32
2016;Noviembre;12:00 a 17:59;1;ITALIA Y NUESTRA SRA DEL ROSARIO;5438392,4;6348981,49
2016;Enero;12:00 a 17:59;1;CRESPO Y SAN LORENZO;5437561,12;6355812,25
2016;FEBRERO;12:00 a 17:59;1;CALLAO Y MILAN;5437261,58;6350502,06
2016;Septiembre;12:00 a 17:59;1;MARGIS Y NUESTRA SRA DEL ROSARIO;5438681,09;6349018,26
2016;Septiembre;12:00 a 17:59;1;OVIDIO LAGOS 7500;5436392,95;6346130,92
2016;Diciembre;12:00 a 17:59;2;BATLLE Y ORDOÑEZ Y LEIVA;5440411,83;6348082,81
2016;Diciembre;12:00 a 17:59;1;EVA PERON Y WILDE;5430870,25;6356926,32
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y SAN MARTIN;5439056,55;6347208,15
2016;Julio;12:00 a 17:59;1;LAPRIDA Y SARMIENTO;;
2016;FEBRERO;12:00 a 17:59;1;ENTRE RIOS Y SEGUI;5439317,54;6351407,85
2016;marzo;12:00 a 17:59;1;ITUZAINGO Y SAN MARTIN;5440137,41;6353362,69
2016;Junio;12:00 a 17:59;1;AGRELO Y GURRUCHAGA;5435656,23;6359568,14
2016;Noviembre;12:00 a 17:59;1;26 DE AGOSTO Y RONDEAU;5434592,34;6362992,12
2016;marzo;12:00 a 17:59;1;CALLAO Y URIBURU;5437151,35;6349961,865
2016;Junio;12:00 a 17:59;1;DR RIVAS Y IRIONDO;5436529,66;6351450,08
2016;Abril;12:00 a 17:59;1;SAN MARTIN 1300;5440304.428172967;6354236.3926414475
2016;Agosto;12:00 a 17:59;1;27 DE FEBRERO Y RICCHIERI;5441261,8;6352312,79
2016;Octubre;12:00 a 17:59;1;CERRITO Y CORRIENTES;5439580,34;6353344,5
2016;Diciembre;12:00 a 17:59;1;1348 3800;5432286,58;6362149,44
2016;Diciembre;12:00 a 17:59;1;BATLLE Y ORDOÑEZ Y CAYETANO SILVA;;
2016;Diciembre;12:00 a 17:59;1;JUAN PABLO II Y RAMOS MEJIA;5434029,33;6362649,92
2016;Diciembre;12:00 a 17:59;1;ALSINA Y SANTA FE;5436776,54;6355866,45
2016;Julio;12:00 a 17:59;1;JOSE MERROSO Y JUAN B JUSTO;;
2016;Noviembre;12:00 a 17:59;1;JOSE INGENIEROS Y PROVINCIAS UNIDAS;5433232,89;6358186,44
2016;Abril;12:00 a 17:59;2;AYACUCHO Y CENTENO;5440521,82;6350495,25
2016;Octubre;12:00 a 17:59;1;GARIBALDI Y MITRE;5439293,43;6350615,56
2016;FEBRERO;12:00 a 17:59;1;AYACUCHO Y NUESTRA SRA DEL ROSARIO;5440529,84;6349095,92
2016;Junio;12:00 a 17:59;1;ALBERDI Y JUAN JOSE PASO;5436174,435;6357957,89
2016;Abril;12:00 a 17:59;2;AMEGHINO Y AYACUCHO;5440487,69;6350236,55
2016;Junio;12:00 a 17:59;1;AYACUCHO Y SANCHEZ DE BUSTAMANTE;5440549,55;6348864,95
2016;Junio;12:00 a 17:59;1;MARIANO MORENO Y PTE QUINTANA;5438338,75;6351210,34
2016;Junio;12:00 a 17:59;3;BAIGORRIA Y WARNES;5434994,03;6360998,22
2016;Agosto;12:00 a 17:59;1;ROUILLON Y SEGUI;5434460,94;6352245,97
2016;Octubre;12:00 a 17:59;1;ROUILLON Y URQUIZA;5434293,33;6356413,67
2016;Diciembre;12:00 a 17:59;1;DANTE ALIGHIERI 2400;5438240,42;6353183,08
2016;Julio;12:00 a 17:59;1;ESPAÑA Y PELLEGRINI;5439296,28;6353933,58
2016;Julio;12:00 a 17:59;2;OVIDIO LAGOS Y URIBURU;5437062,95;6349957,47
2016;Noviembre;12:00 a 17:59;1;CONSTITUCION Y PELLEGRINI;5436751,5;6354457,94
2016;FEBRERO;12:00 a 17:59;1;ALIGHIERI Y OROÑO;5438492,56;6353258,54
2016;marzo;12:00 a 17:59;1;ENTRE RIOS Y RIOJA;5440036,49;6354902,39
2016;Junio;12:00 a 17:59;1;GÜEMES Y OROÑO;5439147,115;6356433,615
2016;marzo;12:00 a 17:59;1;FRENCH Y LARREA;5434712,98;6357722,77
2016;Junio;12:00 a 17:59;1;OVIDIO LAGOS Y URIBURU;5437062,947;6349957,473
2016;Junio;12:00 a 17:59;2;MEJICO Y MENDOZA;5432816,49;6355599,94
2016;Junio;12:00 a 17:59;1;27 DE FEBRERO Y AVELLANEDA;5436005,01;6353416,74
2016;Octubre;12:00 a 17:59;1;PROVINCIAS UNIDAS Y RIOBAMBA;5433425,31;6354037,11
2016;Diciembre;12:00 a 17:59;1;9 DE JULIO Y ALVEAR;5438611,87;6354473,07
2016;Octubre;12:00 a 17:59;1;VERA MUJICA 100;5437806,71;6356429,79
2016;Diciembre;12:00 a 17:59;1;ENTRE RIOS Y SEGUI;5439317,54;6351407,85
2016;Enero;12:00 a 17:59;2;LAPRIDA Y URIBURU;5439697,56;6350073,11
2016;Enero;12:00 a 17:59;1;MITRE Y PELLEGRINI;5439947,525;6353799,945
2016;marzo;12:00 a 17:59;1;MONTEVIDEO 4199;5436143,063;6354701,045
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y URIBURU;5434425,19;6349866,32
2016;Noviembre;12:00 a 17:59;1;GABOTO Y SARMIENTO;5439711,38;6351990,18
2016;FEBRERO;12:00 a 17:59;1;CHACABUCO Y RIOBAMBA;5441384,6;6352841
2016;Abril;12:00 a 17:59;1;3 DE FEBRERO Y CASTELLANOS;5436727,29;6354984,37
2016;Enero;12:00 a 17:59;1;CIRCUNVALACION Y PELLEGRINI;5432481,242;6354662,187
2016;Enero;12:00 a 17:59;1;CIRCUNVALACION Y RONDEAU;5434564,022;6363175,831
2016;Agosto;12:00 a 17:59;1;SIN DATOS;;
2016;Septiembre;12:00 a 17:59;1;AVELLANEDA Y DEL VALLE IBERLUCEA;5436960,85;6358061,45
2016;Septiembre;12:00 a 17:59;1;512 Y KANTUTA;5438471,34;6347671,4
2016;Octubre;12:00 a 17:59;1;ESPAÑA 2600;5439040,45;6352771,59
2016;Diciembre;12:00 a 17:59;1;FLAMMARION 5000;5438310.637838417;6349564.439373911
2016;Septiembre;12:00 a 17:59;1;25 DE MAYO Y BAIGORRIA;5432676,38;6360772,15
2016;Enero;12:00 a 17:59;1;SAN JUAN Y VALPARAISO;5436150,13;6355407,37
2016;marzo;12:00 a 17:59;1;GORRITI Y MEJICO;5432738,17;6357360,1
2016;Abril;12:00 a 17:59;1;MAIPU Y PELLEGRINI;5440334,325;6353720,495
2016;Enero;12:00 a 17:59;1;OCAMPO Y PARAGUAY;5439346;6352862,28
2016;Junio;12:00 a 17:59;1;27 DE FEBRERO Y PROVINCIAS UNIDAS;5433447,29;6353501,451
2016;marzo;12:00 a 17:59;1;RIOJA Y SAN NICOLAS;5437100,82;6355510,23
2016;Agosto;12:00 a 17:59;1;25 DE MAYO Y AYOLAS;5432831,2;6352442,85
2016;Septiembre;12:00 a 17:59;1;FRAGA Y MONTEVIDEO;5433614,71;6354829,85
2016;Octubre;12:00 a 17:59;1;27 DE FEBRERO Y MAIPU;5440099,61;6352574,88
2016;Agosto;12:00 a 17:59;1;CAMPBELL Y OLIVE;5433645,51;6358586,71
2016;Diciembre;12:00 a 17:59;1;CATAMARCA Y RODRIGUEZ;5438533,36;6356021,62
2016;Julio;12:00 a 17:59;1;SIN DATOS;;
2016;Abril;12:00 a 17:59;1;PASCO Y SARMIENTO;5440025,19;6353519,18
2016;Abril;12:00 a 17:59;1;LA PAZ Y SAN NICOLAS;5436720,91;6353668,07
2016;marzo;12:00 a 17:59;1;PACHECO Y SORRENTO;5435134,86;6359291,32
2016;marzo;12:00 a 17:59;1;NUESTRA SRA DEL ROSARIO 689 BIS;5441172,936;6349138,295
2016;Abril;12:00 a 17:59;1;MONTEVIDEO 5200;5441530,628;6353623,334
2016;Octubre;12:00 a 17:59;1;ESTANISLAO LOPEZ 2600;5438703,22;6357001,44
2016;Octubre;12:00 a 17:59;1;PASCO Y PTE ROCA;5439373,23;6353652,96
2016;Diciembre;12:00 a 17:59;1;CORDOBA Y PUEYRREDON;5438528,35;6355349,29
2016;Julio;12:00 a 17:59;1;BOUCHARD Y GAZCON;5431923,45;6361156,17
2016;marzo;12:00 a 17:59;1;EVA PERON Y FRIULI;5431193,693;6356860,133
2016;Septiembre;12:00 a 17:59;1;1 DE MAYO Y URIBURU;5440145,23;6350092,95
2016;Septiembre;12:00 a 17:59;1;FRANCIA Y PTE PERON;5437434,89;6353909,63
2016;Octubre;12:00 a 17:59;1;JUNIN Y SABIN;5436403,02;6357143,3
2016;Septiembre;12:00 a 17:59;1;OROÑO Y URUGUAY;5438214,15;6351899,49
2016;Diciembre;12:00 a 17:59;1;SAN LUIS Y VERA MUJICA;5437576,71;6355242,65
2016;Junio;12:00 a 17:59;1;ACOYTE Y PARAGUAY;5438858,56;6347747,8
2016;marzo;12:00 a 17:59;1;GABOTO Y ROULLON;5434434,79;6352899,12
2016;Enero;12:00 a 17:59;1;GUTENBERG Y MONTEVIDEO;5435503,1;6354847,9
2016;marzo;12:00 a 17:59;1;RONDEAU 4000;5434690,143;6362560,455
2016;Agosto;12:00 a 17:59;1;CENTENO Y CONSTITUCION;5436121,36;6351401,73
2016;Septiembre;12:00 a 17:59;1;ALEM Y SEGUI;5440502,7;6351164,26
2016;Septiembre;12:00 a 17:59;1;MORENO Y VIRASORO;5438626,65;6352611,42
2016;Octubre;12:00 a 17:59;1;J B JUSTO Y RONDEAU;5435773,45;6358532,38
2016;Diciembre;12:00 a 17:59;1;CAFFERATA Y VIAMONTE;5436822,25;6353513,9
2016;Septiembre;12:00 a 17:59;1;GABOTO Y PARAGUAY;5439188,54;6352097,82
2016;Diciembre;12:00 a 17:59;1;ALBERDI 730 BIS;5436167,3;6358009,81
2016;Noviembre;12:00 a 17:59;1;GABOTO Y PROVINCIAS UNIDAS;5433474,34;6352862,53
2016;FEBRERO;12:00 a 17:59;2;BAIGORRIA Y CASIANO CASAS;5432977,9;6360756,43
2016;FEBRERO;12:00 a 17:59;1;PTE ROCA Y WHEELWRIGHT;5439885,17;6356144,92
2016;Agosto;12:00 a 17:59;1;ANCHORENA Y AYACUCHO;5440510;6349327,69
2016;Septiembre;12:00 a 17:59;1;CRESPO Y MIRANDA;5437116,24;6353652,71
2016;Julio;12:00 a 17:59;1;25 DE MAYO Y PELLEGRINI;5432481.2418575;6354662.1871275
2016;FEBRERO;12:00 a 17:59;1;JORGE CURA Y OVIDIO LAGOS;5437542,27;6352370,22
2016;Junio;12:00 a 17:59;1;CORRIENTES Y ITUZAINGO;5439606,54;6353471,98
2016;Noviembre;12:00 a 17:59;1;LA PAZ Y PROVINCIAS UNIDAS;5433430,59;6353904,23
2016;Enero;12:00 a 17:59;1;OROÑO Y SEGUI;5438161,795;6351644,855
2016;Enero;12:00 a 17:59;1;GUTENBERG Y MONTEVIDEO;5435503,1;6354847,9
2016;Octubre;12:00 a 17:59;1;MENDOZA Y OROÑO;5438790,5;6354700,8
2016;Julio;12:00 a 17:59;1;CORRIENTES Y RIOJA;5439907,41;6354932,11
2016;Noviembre;12:00 a 17:59;1;SANTA MATILDE Y SEGUI;5436060,54;6352078,3
2016;Junio;12:00 a 17:59;1;JUAN PABLO II Y NUESTRA SRA DEL ROSARIO;5435737,29;6348870,85
2016;Julio;12:00 a 17:59;1;BATTLE ORDOÑEZ Y OROÑO;5437889,55;6347976,22
2016;Abril;12:00 a 17:59;1;AVELLANEDA Y LUIS CARBALLO;5436880,35;6357668,52
2016;Septiembre;12:00 a 17:59;1;CASIANO CASAS Y SUPERI;5433135,72;6360421,24
2016;Septiembre;12:00 a 17:59;1;BELGRANO Y SGTO CABRAL;5440716,36;6355339,25
2016;Septiembre;12:00 a 17:59;1;25 DE MAYO Y BAIGORRIA;5432676,38;6360772,15
2016;Noviembre;12:00 a 17:59;1;AMENABAR Y OROÑO;5438318,36;6352409,04
2016;Julio;12:00 a 17:59;1;DEAN FUNES Y ENTRE RIOS;5439395,65;6351789,4
2016;Septiembre;12:00 a 17:59;1;J M DE ROSAS Y OCAMPO;5440511,9;6352622,21
2016;Agosto;12:00 a 17:59;1;BALCARCE Y SAAVEDRA;5438314,89;6351746,47
2016;Octubre;12:00 a 17:59;1;LA PAZ Y PTE ROCA;5439268;6353143,44
2016;Julio;12:00 a 17:59;2;PTE PERON Y PROVINCIAS UNIDAS;5433484,76;6352547,61
2016;Abril;12:00 a 17:59;1;AMENABAR Y CRESPO;5436918,69;6352697,51
2016;Abril;12:00 a 17:59;1;1 DE MAYO Y SEGUI;5440373,71;6351190,78
2016;Abril;12:00 a 17:59;2;1349 Y 1399;5432313,12;6362356,63
2016;Noviembre;12:00 a 17:59;1;EUDORO CARRASCO Y PERDRIEL;5435767,18;6361098,32
2016;Enero;12:00 a 17:59;1;ITUZAINGO Y LAPRIDA;5440365,21;6353315,92
2016;Junio;12:00 a 17:59;2;ABANDERADO GRANDOLI Y SEGUI;5441296,745;6351000,1
2016;Enero;12:00 a 17:59;1;AMENABAR Y TTE AGNETA;5434654,63;6353037,86
2016;Enero;12:00 a 17:59;1;FRENCH Y MAGALLANES;5434029,85;6357696,92
2016;FEBRERO;12:00 a 17:59;1;FRANCIA Y LUIS CARBALLO;5438122,58;6357309,64
2016;Agosto;12:00 a 17:59;1;COCHABAMBA Y MORENO;5438888,8;6353884,56
2016;Agosto;12:00 a 17:59;3;GOYENA Y VALENTIN GOMEZ;5434384,23;6362639,34
2016;Agosto;12:00 a 17:59;1;27 DE FEBRERO Y MATIENZO;5435115,54;6353578,8
2016;Agosto;12:00 a 17:59;1;RONDEAU Y VILA;5435321,84;6360300,79
2016;Agosto;12:00 a 17:59;1;ESPINILLO Y GARIBALDI;5434679,3;6351375,8
2016;Septiembre;12:00 a 17:59;1;AVELLANEDA Y VIRASORO;5435952,73;6353162,59
2016;Diciembre;12:00 a 17:59;1;EVA PERON 8500;5430064,72;6357092,95
2016;Julio;12:00 a 17:59;1;CORRIENTES Y OCAMPO;5439474,8;6352835,67
2016;marzo;12:00 a 17:59;1;BALCARCE Y COCHABAMBA;5438760,98;6353910,4
2016;Abril;12:00 a 17:59;1;27 DE FEBRERO Y CALLAO;5437786,83;6353050,295
2016;Junio;12:00 a 17:59;1;OROÑO Y PELLEGRINI;5438658,823;6354063,848
2016;Septiembre;12:00 a 17:59;1;GARAY Y OVIDIO LAGOS;5437526,64;6352306,43
2016;Octubre;12:00 a 17:59;1;CERVANTES 699 BIS;5436693,74;6357971,14
2016;Julio;12:00 a 17:59;1;ESPAÑA 1300;5439381,46;6354426,51
2016;Abril;12:00 a 17:59;1;ARTIGAS Y VICTOR MERCANTE;5435969,65;6359164,91
2016;Junio;12:00 a 17:59;1;AYACUCHO Y PASCO;5441080,2;6353301,51
2016;Junio;12:00 a 17:59;1;BALCARCE Y MONTEVIDEO;5438813,59;6354164,89
2016;Abril;12:00 a 17:59;1;SORRENTO Y WARNES;5435441,28;6359303,65
2016;Julio;12:00 a 17:59;1;3 DE FEBRERO Y SERVANDO BAYO;5435835,25;6355168,94
2016;Noviembre;12:00 a 17:59;1;GUAYCURU 6083;5433949,34;6358505,19
2016;Noviembre;12:00 a 17:59;1;LIMA Y SAN JUAN;5436022,49;6355433,6
2016;Enero;12:00 a 17:59;1;LIMA Y SAN LORENZO;5436160,48;6356101,53
2016;FEBRERO;12:00 a 17:59;1;CERRITO Y COLON;5441154,64;6353021,02
2016;FEBRERO;12:00 a 17:59;1;ESTRADA Y LUIS CARBALLO;5436685,54;6357663,55
2016;marzo;12:00 a 17:59;1;ALSINA 3000;5436138,677;6352852,843
2016;Abril;12:00 a 17:59;1;AGRELO Y GURRUCHAGA;5435656,23;6359568,14
2016;marzo;12:00 a 17:59;1;ESPAÑA Y URUGUAY;5438849,6;6351769,07
2016;Agosto;12:00 a 17:59;1;BELGRANO Y PELLEGRINI;5441934,86;6353392,62
2016;Octubre;12:00 a 17:59;1;VELEZ SARSFIELD Y VERA MUJICA;5437893,96;6357382,91
2016;Diciembre;12:00 a 17:59;1;GUATEMALA Y SAN LORENZO;5432891,33;6356236,97
2016;Septiembre;12:00 a 17:59;1;REPUBLICA DOMINICANA Y RUBEN DARIO;5435375.2;6357675.65
2016;Septiembre;12:00 a 17:59;1;PROVINCIAS UNIDAS Y PTE PERON;5433484,76;6352547,61
2016;Diciembre;12:00 a 17:59;1;NEUQUEN Y PROVINCIAS UNIDAS;5433380,27;6355139,26
2016;FEBRERO;12:00 a 17:59;1;ESPAÑA 1065;5439481,43;6354765,97
2016;FEBRERO;12:00 a 17:59;1;TTE AGNETA Y URUGUAY;5434675,76;6352520,14
2016;Junio;12:00 a 17:59;1;AMENABAR Y PARAGUAY;5439214,69;6352225,06
2016;Julio;12:00 a 17:59;1;CONSTITUCION Y GARAY;5436356,01;6352548,3
2016;Abril;12:00 a 17:59;1;ALVEAR Y MENDOZA;5438664,29;6354726,81
2016;Abril;12:00 a 17:59;1;CORRIENTES Y URQUIZA;5440011,73;6355446,96
2016;Junio;12:00 a 17:59;1;FRAGA Y SEGUI;5433701,7;6352227,47
2016;Septiembre;12:00 a 17:59;1;LEIVA Y NUESTRA SRA DEL ROSARIO;5440371,35;6349089,19
2016;Octubre;12:00 a 17:59;1;ESPAÑA Y SANTA FE;5439573,7;6355291,53
2016;Julio;12:00 a 17:59;1;CALLAO Y SANTA FE;5438304,5;6355551,16
2016;marzo;12:00 a 17:59;1;CENTENO 3425;5436468,487;6351314,973
2016;Abril;12:00 a 17:59;1;NETRI Y SORRENTO;5434314,27;6359260,24
2016;marzo;12:00 a 17:59;1;MORENO Y SIN DATOS;5439358,931;6356242,871
2016;Agosto;12:00 a 17:59;1;AMEGHINO Y ENTRE RIOS;5439133,55;6350515,25
2016;Septiembre;12:00 a 17:59;1;COCHABAMBA Y PARAGUAY;5439529,28;6353753,21
2016;Octubre;12:00 a 17:59;1;FARIAS 926;;
